"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002376","immune system process","22/445","355/21374",0.0619718309859155,2.97659756290552,5.47601862223045,6.03782012782354e-06,0.00070916941864982,0.000613026522068974,"AT1G72840/AT5G18610/AT1G53440/AT1G53430/AT4G24180/AT1G32540/AT5G46330/AT1G56140/AT3G03300/AT1G04300/AT1G17600/AT2G22330/AT4G21400/AT1G29740/AT5G10530/AT3G43300/AT1G01040/AT1G61460/AT1G61390/AT1G61610/AT5G44870/AT1G61490",22
"GO:0170035","L-amino acid catabolic process","8/445","54/21374",0.148148148148148,7.11577195172701,6.56134799264059,1.49016580265421e-05,0.00160441184752437,0.00138689992685625,"AT5G07440/AT1G03090/AT5G54080/AT3G45300/AT4G34030/AT1G06570/AT1G08630/AT2G22330",8
"GO:0005984","disaccharide metabolic process","9/445","77/21374",0.116883116883117,5.61406683204436,5.91437063955232,3.12497946719561e-05,0.00310574882432056,0.00268469895926684,"AT3G43190/AT1G70290/AT5G20830/AT1G71880/AT3G06500/AT2G18700/AT5G65140/AT4G24040/AT4G22590",9
"GO:0045087","innate immune response","18/445","289/21374",0.0622837370242214,2.99157886551845,4.97047778385844,3.93477756725968e-05,0.00360704917559942,0.00311803745748003,"AT1G72840/AT5G18610/AT1G53440/AT1G53430/AT4G24180/AT1G32540/AT5G46330/AT1G56140/AT3G03300/AT1G04300/AT1G17600/AT2G22330/AT4G21400/AT1G29740/AT5G10530/AT3G43300/AT1G01040/AT5G44870",18
"GO:0170040","proteinogenic amino acid catabolic process","8/445","62/21374",0.129032258064516,6.19760782892352,5.97620873957941,4.1877505908662e-05,0.00360704917559942,0.00311803745748003,"AT5G07440/AT1G03090/AT5G54080/AT3G45300/AT4G34030/AT1G06570/AT1G08630/AT2G22330",8
"GO:0009311","oligosaccharide metabolic process","9/445","85/21374",0.105882352941176,5.08568407138136,5.5034512357868,6.88878652667806e-05,0.00556269512029253,0.00480855427947725,"AT3G43190/AT1G70290/AT5G20830/AT1G71880/AT3G06500/AT2G18700/AT5G65140/AT4G24040/AT4G22590",9
"GO:0140546","defense response to symbiont","20/445","366/21374",0.0546448087431694,2.62466998219439,4.57142768519874,9.30413260187103e-05,0.00683989889988604,0.00591260610459433,"AT1G72840/AT5G18610/AT1G53440/AT1G53430/AT4G24180/AT1G32540/AT5G46330/AT1G56140/AT3G03300/AT1G04300/AT3G04740/AT1G17600/AT2G22330/AT4G21400/AT1G44350/AT1G29740/AT5G10530/AT3G43300/AT1G01040/AT5G44870",20
"GO:0009081","branched-chain amino acid metabolic process","7/445","52/21374",0.134615384615385,6.46577355229041,5.75410584762252,9.63607610016436e-05,0.00683989889988604,0.00591260610459433,"AT1G10070/AT1G03090/AT3G45300/AT4G34030/AT1G55510/AT1G21400/AT1G50090",7
"GO:0009743","response to carbohydrate","14/445","206/21374",0.0679611650485437,3.26427402639904,4.7616907978583,0.000112612095885697,0.00683989889988604,0.00591260610459433,"AT1G77120/AT5G20830/AT4G23100/AT5G46330/AT3G06850/AT1G56140/AT1G21400/AT5G25560/AT2G22330/AT3G01090/AT1G50030/AT1G20840/AT2G36270/AT1G56570",14
"GO:0006075","(1->3)-beta-D-glucan biosynthetic process","4/445","13/21374",0.307692307692308,14.7789109766638,7.24626629103043,0.000114172554289771,0.00683989889988604,0.00591260610459433,"AT2G36850/AT3G59100/AT1G05570/AT5G36870",4
"GO:0005991","trehalose metabolic process","5/445","24/21374",0.208333333333333,10.0065543071161,6.43730168083093,0.000117220529913093,0.00683989889988604,0.00591260610459433,"AT1G70290/AT2G18700/AT5G65140/AT4G24040/AT4G22590",5
"GO:0016054","organic acid catabolic process","12/445","158/21374",0.0759493670886076,3.64795903854359,4.8713189075001,0.000121762906112522,0.00683989889988604,0.00591260610459433,"AT5G07440/AT4G33070/AT1G03090/AT5G54080/AT3G45300/AT4G34030/AT1G55510/AT1G21400/AT1G06570/AT1G08630/AT2G22330/AT1G36060",12
"GO:0046395","carboxylic acid catabolic process","12/445","158/21374",0.0759493670886076,3.64795903854359,4.8713189075001,0.000121762906112522,0.00683989889988604,0.00591260610459433,"AT5G07440/AT4G33070/AT1G03090/AT5G54080/AT3G45300/AT4G34030/AT1G55510/AT1G21400/AT1G06570/AT1G08630/AT2G22330/AT1G36060",12
"GO:0006074","(1->3)-beta-D-glucan metabolic process","4/445","14/21374",0.285714285714286,13.7232744783307,6.94385749262139,0.000157218672262813,0.00846360519014813,0.00731618470486163,"AT2G36850/AT3G59100/AT1G05570/AT5G36870",4
"GO:0009083","branched-chain amino acid catabolic process","5/445","27/21374",0.185185185185185,8.89471493965876,5.9853344032845,0.000211483110063135,0.0108016747028494,0.00933727950115953,"AT1G03090/AT3G45300/AT4G34030/AT1G55510/AT1G21400",5
"GO:1901606","alpha-amino acid catabolic process","8/445","78/21374",0.102564102564103,4.92630365888793,5.06548083305005,0.000217371162750839,0.0108016747028494,0.00933727950115953,"AT5G07440/AT1G03090/AT5G54080/AT3G45300/AT4G34030/AT1G06570/AT1G08630/AT2G22330",8
"GO:0052543","callose deposition in cell wall","5/445","30/21374",0.166666666666667,8.00524344569288,5.59866475647558,0.000354629419648179,0.0169696744513129,0.0146690765788194,"AT1G77850/AT4G23100/AT5G46330/AT2G36850/AT2G22330",5
"GO:0006520","amino acid metabolic process","20/445","415/21374",0.0481927710843374,2.31476918911601,3.9439081946229,0.000482217358345183,0.0222508866779277,0.0192343089174526,"AT1G10070/AT5G07440/AT4G33070/AT1G03090/AT5G54080/AT2G13360/AT3G45300/AT4G34030/AT5G05730/AT1G55510/AT1G21400/AT1G06570/AT1G50090/AT1G08630/AT2G22330/AT1G11870/AT2G28880/AT1G17960/AT3G22460/AT1G68890",20
"GO:0052545","callose localization","6/445","49/21374",0.122448979591837,5.881403347856,4.98811806256846,0.000516128492321684,0.0229944142096419,0.019877035584512,"AT1G77850/AT4G23100/AT5G46330/AT1G56140/AT2G36850/AT2G22330",6
"GO:0052386","cell wall thickening","5/445","33/21374",0.151515151515152,7.27749404153899,5.26228548758779,0.000561100327342564,0.0241647207642198,0.0208886823617705,"AT1G77850/AT4G23100/AT5G46330/AT2G36850/AT2G22330",5
"GO:0006979","response to oxidative stress","20/445","423/21374",0.0472813238770686,2.27099104842351,3.84989430427542,0.000612423249152365,0.025524220577576,0.0220638732546913,"AT1G77120/AT1G49570/AT1G73260/AT1G65970/AT5G20250/AT3G10020/AT4G02380/AT4G23100/AT1G32540/AT2G39770/AT3G10985/AT5G55120/AT4G11830/AT5G20230/AT3G01090/AT5G58980/AT1G72060/AT5G59080/AT1G66730/AT4G35770",20
"GO:0019725","cellular homeostasis","16/445","303/21374",0.0528052805280528,2.53631475507101,3.92733051209311,0.000663058061059786,0.0267709692152889,0.0231415987758037,"AT1G65970/AT1G80830/AT5G26820/AT2G24710/AT5G47560/AT3G57330/AT2G19110/AT5G15230/AT4G32060/AT3G23430/AT1G18910/AT1G29020/AT5G25560/AT1G50030/AT3G42640/AT2G32400",16
"GO:0033037","polysaccharide localization","6/445","52/21374",0.115384615384615,5.54209161624892,4.78169753639777,0.000713021479478072,0.0279158712571415,0.0241312851587316,"AT1G77850/AT4G23100/AT5G46330/AT1G56140/AT2G36850/AT2G22330",6
"GO:0002831","regulation of response to biotic stimulus","14/445","249/21374",0.0562248995983936,2.70056405396868,3.93579816547256,0.000774264828522881,0.0285814330986161,0.0247066160319632,"AT1G72840/AT5G18610/AT1G53440/AT1G53430/AT1G32540/AT5G46330/AT1G56140/AT1G17600/AT2G22330/AT1G50030/AT1G44350/AT1G29740/AT1G10300/AT3G22400",14
"GO:0032101","regulation of response to external stimulus","14/445","249/21374",0.0562248995983936,2.70056405396868,3.93579816547256,0.000774264828522881,0.0285814330986161,0.0247066160319632,"AT1G72840/AT5G18610/AT1G53440/AT1G53430/AT1G32540/AT5G46330/AT1G56140/AT1G17600/AT2G22330/AT1G50030/AT1G44350/AT1G29740/AT1G10300/AT3G22400",14
"GO:1901698","response to nitrogen compound","12/445","195/21374",0.0615384615384615,2.95578219533276,4.0005856981856,0.000830788101605164,0.0292439753695446,0.0252793367012277,"AT1G77120/AT5G18610/AT2G39770/AT4G28270/AT5G25270/AT1G27520/AT2G19590/AT3G62950/AT1G50030/AT2G38025/AT5G17960/AT1G66730",12
"GO:0030048","actin filament-based movement","4/445","21/21374",0.19047619047619,9.14884965222044,5.44772293544192,0.000837482266774884,0.0292439753695446,0.0252793367012277,"AT4G28710/AT3G58160/AT2G31900/AT4G27370",4
"GO:0019751","polyol metabolic process","6/445","55/21374",0.109090909090909,5.23979570990807,4.59072597850664,0.000963500147705481,0.0325224428811926,0.0281133386809071,"AT3G07270/AT4G26260/AT5G60760/AT5G58980/AT2G43900/AT2G19800",6
"GO:0005992","trehalose biosynthetic process","4/445","22/21374",0.181818181818182,8.73299284984678,5.2914924160118,0.00100688677650751,0.0325224428811926,0.0281133386809071,"AT1G70290/AT2G18700/AT5G65140/AT4G22590",4
"GO:0009395","phospholipid catabolic process","4/445","22/21374",0.181818181818182,8.73299284984678,5.2914924160118,0.00100688677650751,0.0325224428811926,0.0281133386809071,"AT4G11840/AT4G11830/AT5G41080/AT1G52570",4
"GO:0055082","intracellular chemical homeostasis","14/445","257/21374",0.0544747081712062,2.61649980326149,3.80158422801646,0.00105044201776232,0.0331017338280223,0.0286140945018182,"AT1G80830/AT5G26820/AT2G24710/AT5G47560/AT3G57330/AT2G19110/AT4G32060/AT3G23430/AT1G18910/AT1G29020/AT5G25560/AT1G50030/AT3G42640/AT2G32400",14
"GO:0031667","response to nutrient levels","15/445","288/21374",0.0520833333333333,2.50163857677903,3.74113231858924,0.00110992515928412,0.0341434120427399,0.0295145512280814,"AT3G43190/AT4G33070/AT3G49620/AT3G06850/AT3G23430/AT1G55510/AT2G47160/AT1G21400/AT1G18910/AT5G42870/AT5G13080/AT2G19590/AT3G48390/AT3G01090/AT2G20670",15
"GO:0030003","intracellular monoatomic cation homeostasis","11/445","177/21374",0.0621468926553672,2.98500603059735,3.86678275591669,0.00124877483534702,0.037521327610892,0.0324345189792703,"AT1G80830/AT5G26820/AT2G24710/AT5G47560/AT3G57330/AT2G19110/AT4G32060/AT1G18910/AT1G29020/AT3G42640/AT2G32400",11
"GO:0000731","DNA synthesis involved in DNA repair","3/445","11/21374",0.272727272727273,13.0994892747702,5.85289550706754,0.0013059132921613,0.0383463630334636,0.0331477034206493,"AT5G44750/AT1G49980/AT5G52800",3
"GO:0006551","L-leucine metabolic process","4/445","24/21374",0.166666666666667,8.00524344569288,5.00689429829553,0.00141534157775719,0.0389068365630274,0.0336321929227408,"AT1G10070/AT1G03090/AT3G45300/AT4G34030",4
"GO:0009074","aromatic amino acid family catabolic process","4/445","24/21374",0.166666666666667,8.00524344569288,5.00689429829553,0.00141534157775719,0.0389068365630274,0.0336321929227408,"AT4G33070/AT5G54080/AT1G06570/AT2G22330",4
"GO:0010506","regulation of autophagy","4/445","24/21374",0.166666666666667,8.00524344569288,5.00689429829553,0.00141534157775719,0.0389068365630274,0.0336321929227408,"AT5G58510/AT3G01090/AT1G50030/AT3G28430",4
"GO:0006644","phospholipid metabolic process","12/445","210/21374",0.0571428571428571,2.74465489566613,3.70474920719785,0.00157044492113785,0.0422711424606271,0.0365403960817381,"AT1G49530/AT4G11840/AT4G11830/AT5G42870/AT4G33240/AT3G57170/AT5G41080/AT3G01380/AT2G43900/AT2G41210/AT1G52570/AT4G13300",12
"GO:0009080","pyruvate family amino acid catabolic process","3/445","12/21374",0.25,12.0078651685393,5.56174763026434,0.00171443034409512,0.045032233921969,0.0389271632647948,"AT1G03090/AT3G45300/AT4G34030",3
"GO:0006468","protein phosphorylation","18/445","396/21374",0.0454545454545455,2.1832482124617,3.46561184134784,0.00174703697831917,0.045032233921969,0.0389271632647948,"AT1G05700/AT4G01330/AT5G18610/AT1G07150/AT1G53430/AT4G24480/AT1G56140/AT1G79640/AT1G35670/AT1G29740/AT5G58140/AT3G24715/AT4G20940/AT1G34210/AT1G70430/AT5G59650/AT1G51830/AT1G51870",18
"GO:0006873","intracellular monoatomic ion homeostasis","11/445","185/21374",0.0594594594594595,2.85592468873368,3.69683010483811,0.00177758818113036,0.045032233921969,0.0389271632647948,"AT1G80830/AT5G26820/AT2G24710/AT5G47560/AT3G57330/AT2G19110/AT4G32060/AT1G18910/AT1G29020/AT3G42640/AT2G32400",11
"GO:0009110","vitamin biosynthetic process","7/445","85/21374",0.0823529411764706,3.95553205551884,3.98112684661232,0.00197668235260525,0.0487638542600638,0.0421528836320089,"AT3G07270/AT2G39770/AT4G26260/AT5G55120/AT1G06570/AT2G28880/AT1G68890",7
"GO:0045088","regulation of innate immune response","9/445","134/21374",0.0671641791044776,3.22599362736877,3.76909920975495,0.00200037482645773,0.0487638542600638,0.0421528836320089,"AT1G72840/AT5G18610/AT1G53440/AT1G53430/AT1G32540/AT5G46330/AT1G56140/AT1G17600/AT1G29740",9
