"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","symbol","genename"
"AT4G25490",10.141143316321,1.23222440174828,0.988701938935706,0.00726646651731644,0.0432046586997923,"AT4G25490","ATCBF1","Transcriptional activator that binds to the DRE/CRT regulatory element and induces COR (cold-regulated) gene expression increasing plant freezing tolerance. It encodes a member of the DREB subfamily A-1 of ERF/AP2 transcription factor family (CBF1). The protein contains one AP2 domain. There are six members in this subfamily, including CBF1, CBF2, and CBF3. This gene is involved in response to low temperature and abscisic acid."
"AT3G20710",9.63124945716683,1.0690304255879,0.742962614419476,0.00746164862487753,0.0440058860954099,"AT3G20710",NA,NA
"AT1G13130",12.0204526947039,1.01764768451369,0.677149013386213,0.00750808617130288,0.0442424212106622,"AT1G13130",NA,NA
"AT5G64510",7.2764658673172,1.20023240419078,0.967553297566849,0.00795859675589356,0.0460939059624488,"AT5G64510","TIN1",NA
"AT5G66800",2.86176911363042,2.03634442437295,1.93315789720043,0.00810082304842652,0.0465702923041707,"AT5G66800",NA,NA
"AT3G21890",6.40188063700899,1.27183564673057,1.15452084578459,0.00815245634505164,0.046773023065778,"AT3G21890","BBX31",NA
"AT3G28740",7.61053448036787,1.20412334927018,1.02599094318764,0.00858527663720136,0.0483608033249768,"AT3G28740","CYP81D11","Encodes a member of the cytochrome p450 family. Expression is upregulated in response to cis-jasmonate treatment. Overexpression induces synthesis of volatile compounds that affect chemical ecology and insect interactions."
"AT1G21550",12.679893074703,1.07960578721433,0.885416287413976,0.00863129848019609,0.0485808869626285,"AT1G21550",NA,NA
"AT4G14090",38.3564486644467,1.11712970995274,1.0886956289532,0.00864679548281463,0.048641994658624,"AT4G14090",NA,"The At4g14090 encodes a anthocyanidin 5-O-glucosyltransferase specifically glucosylating the 5-position of the flavonoid A-ring."
"AT5G12235",4.33151984772937,1.41098652308356,1.69491346544283,0.00897119212374131,0.0497592629805186,"AT5G12235","CLE22","Member of a large family of putative ligands homologous to the Clavata3 gene.  Consists of a single exon. Can partially replace CLV3 function in vivo."
