"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","symbol","genename"
"AT5G66810",81.9937573885176,-1.1087170868586,0.312381522089411,3.47681171094499e-05,0.00111767757492421,"AT5G66810",NA,NA
"AT5G01050",40.9771728502613,-1.24741233894851,0.356006042702251,3.53777654163251e-05,0.00112813137668303,"AT5G01050",NA,"putative laccase,  a member of laccase family of genes (17 members in Arabidopsis)."
"AT1G18700",128.902396173395,-1.16797155915654,0.332050711849856,3.58111535999925e-05,0.00113760097935976,"AT1G18700",NA,NA
"AT3G04740",267.282976275687,-1.12047042404569,0.317579034155797,3.59034489662561e-05,0.00113880742969217,"AT3G04740","ATMED14","encodes a protein with similarities to subunits of the Mediator complex, required for RNA polymerase II recruitment at target promoters in response to specific activators. Lines carrying loss of function mutations in the gene have reduced cell numbers in aerial organs. On the other hand, lines overexpressing the gene have increased number of small cells in clusters, suggesting cell division is more unsynchronized in the overexpressors."
"AT1G54660",497.286009056272,-1.21426339129429,0.347518502408748,3.62491358500382e-05,0.00114630374393952,"AT1G54660",NA,NA
"AT1G72360",678.927920348933,-1.2663938238993,0.364296463398558,3.63457417934065e-05,0.0011476277446394,"AT1G72360","AtERF73","encodes a member of the ERF (ethylene response factor) subfamily B-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 5 members in this subfamily including RAP2.2 AND RAP2.12."
"AT4G25070",129.904694677147,-1.01813350712098,0.285976806280032,3.67956706517443e-05,0.00115487729174322,"AT4G25070",NA,NA
"AT4G33240",187.057506939146,-1.04343997491592,0.2939013453976,3.70576157264147e-05,0.00115962682286569,"AT4G33240","FAB1A","Encodes a protein that is predicted to act as a 1-phosphatidylinositol-3-phosphate (PtdIns3P) 5-kinase based on its homology to Fab1 from yeast. It contains an FYVE domain required for binding to PtdIns3P-containing membranes in yeast, as well as a Cpn60_TCP1 homology domain plus a kinase domain.  fab1a/fab1b pollen grains not viable and have defective vacuolar organization."
"AT3G13750",1663.80935226822,-1.04285493094169,0.295156087470853,3.8625027475396e-05,0.00119441346024949,"AT3G13750","BGAL1","beta-galactosidase, glycosyl hydrolase family 35"
"AT4G36670",507.578693351157,-1.36530413373121,0.400958819742845,4.18768726985107e-05,0.00126694157719621,"AT4G36670","AtPLT6",NA
"AT5G67520",36.5810083435807,-1.18348576096833,0.340251773995934,4.2246930542677e-05,0.00127445920252916,"AT5G67520","APK4","Provides activated sulfate for the  sulfation of secondary metabolites, including the glucosinolates. Redundant with APK3."
"AT2G36850",449.490700849133,-1.12785929328414,0.326562939917477,4.62924123561142e-05,0.00135933713929732,"AT2G36850","ATGSL08","Encodes GSL8, a member of the Glucan Synthase-Like (GSL) family believed to be involved in the synthesis of the cell wall component callose.  GSL8 is required for male gametophyte development and plant growth.  Has a role in entry of microspores into mitosis.  Also refer to GSL10 (At3g07160)."
"AT1G79640",41.8667772428545,-1.36312888709629,0.40120807946735,4.76161531823788e-05,0.0013923574164878,"AT1G79640",NA,NA
"AT1G17600",18.0861293639364,-1.92903545691584,0.579923338055178,4.84862010404831e-05,0.00141385492491623,"AT1G17600","SOC3",NA
"AT1G35670",228.491615852675,-1.10226520936247,0.319910468092911,4.90704633016307e-05,0.00142669771320483,"AT1G35670","ATCDPK2","Encodes a Ca(2+)-dependent, calmodulin-independent protein kinase that is rapidly induced by drought and high-salt stress but not by low-temperature stress or heat stress. Positive regulator of ABA signaling. Phosphorylates ABA responsive transcription factors ABF1 and ABF4."
"AT4G28040",105.098886484481,-1.36789849339892,0.407376723542344,5.0313098602663e-05,0.00145298130207084,"AT4G28040","UMAMIT33",NA
"AT1G27520",129.929000135604,-1.18055861458702,0.346585383549081,5.18553149360027e-05,0.00148727569486762,"AT1G27520","AtEDEM1",NA
"AT5G13080",58.7229925248584,-1.50640581860753,0.454905357168916,5.36237195253127e-05,0.00153170967788516,"AT5G13080","ATWRKY75","WRKY75 is one of several transcription factors induced during Pi deprivation. It is nuclear localized and regulated differentially during Pi starvation. RNAi mediated suppression of WRKY75 made the plants  more susceptible to Pi stress as indicated by the  higher accumulation of anthocyanin during Pi starvation."
"AT1G50090",18.7367076141221,-2.05502145264516,0.632071989118346,5.51178235182626e-05,0.00156585404862316,"AT1G50090","AtBCAT7",NA
"AT2G40850",10.8786066454,-2.26847001842798,0.684169785240572,5.6091434995788e-05,0.00158706211352455,"AT2G40850","ATPI4K",NA
"AT4G32640",266.19475600489,-1.16079832877729,0.342620468079387,5.64873837992575e-05,0.00159182054937531,"AT4G32640",NA,NA
"AT2G16660",293.31023094666,-1.07570397865129,0.315612367189625,5.73727133180091e-05,0.00159824052445951,"AT2G16660",NA,NA
"AT5G54090",31.5325151183402,-1.28304703424571,0.380895646868241,5.83701894834939e-05,0.00161449787956588,"AT5G54090",NA,NA
"AT4G39970",33.9427731402013,-1.60482896301668,0.492202254388558,6.0194204559878e-05,0.0016540389158616,"AT4G39970",NA,NA
"AT1G29020",22.1341351856302,-1.50876432534056,0.456435154400373,6.1001585996673e-05,0.0016666334281669,"AT1G29020",NA,NA
"AT1G53350",26.1551436855778,-1.404477385649,0.421711096612122,6.10500082434503e-05,0.0016666334281669,"AT1G53350",NA,NA
"AT5G46730",255.878411204744,-1.57603309914903,0.483741782351191,6.11685615751278e-05,0.0016676983900964,"AT5G46730",NA,NA
"AT4G33560",158.990742773957,-2.47441929861797,0.788183256744828,6.20334905908472e-05,0.00168470746596853,"AT4G33560","WIP5",NA
"AT5G25560",324.266000224264,-1.14103280640861,0.339371914816099,6.30168161616738e-05,0.0017047878292202,"AT5G25560","CHYR2",NA
"AT4G30080",73.5346791443762,-1.06598918844919,0.314048910728253,6.46741206836155e-05,0.00173840719775985,"AT4G30080","ARF16","Involved in root cap cell differentiation. Gene expression is regulated by mir160.Located in the nucleus."
"AT2G19590",734.263386583875,-1.01511689988324,0.298755486581767,6.54642817284106e-05,0.00175290438150429,"AT2G19590","ACO1","encodes a protein whose sequence is similar to 1-aminocyclopropane-1-carboxylate oxidase"
"AT2G47550",129.991127445871,-1.11763610176233,0.333450034685467,6.7181252810993e-05,0.00178746465283665,"AT2G47550","PMEI-PME20",NA
"AT2G32000",118.198351484891,-1.1149599611957,0.333075508970631,6.99244723682714e-05,0.00184639356130123,"AT2G32000",NA,NA
"AT1G10730",34.1516777610074,-1.19097257390266,0.357583983848035,7.1825417172611e-05,0.00188708232636712,"AT1G10730","AP1M1",NA
"AT3G44205",17.5805559223347,-1.61494946266306,0.495898476491072,7.29677729585896e-05,0.0019069480945787,"AT3G44205",NA,NA
"AT2G05580",24.9128034395898,-1.83111687401856,0.576440379213036,7.56528601186175e-05,0.00195867409008688,"AT2G05580",NA,NA
"AT1G79245",321.717239008222,-1.31981489248065,0.406369220342805,7.63572133744685e-05,0.00196966377405235,"AT1G79245",NA,NA
"AT1G08630",18.962494756953,-2.3887706576229,0.768460686086268,7.93018601993964e-05,0.00202130607194332,"AT1G08630","THA1","Encodes a threonine aldolase, involved in threonine degradation to glycine. Primarily expressed in seeds and seedlings."
"AT4G15400",181.351368104131,-1.12825339164357,0.342063776004972,7.92422928955509e-05,0.00202130607194332,"AT4G15400","ABS1",NA
"AT2G39580",191.600513986972,-1.22932929947176,0.37706831478911,8.14462314987339e-05,0.00206481461862449,"AT2G39580",NA,NA
"AT2G28570",163.368225024726,-1.46109442839004,0.457522698574884,8.17612188771282e-05,0.00206530809033478,"AT2G28570",NA,NA
"AT3G48390",61.4646249672676,-1.19187645331402,0.36460564988358,8.16983781753747e-05,0.00206530809033478,"AT3G48390","MRF4",NA
"AT4G06598",33.9288560578074,-1.28554080856719,0.394038287956779,8.1596433879275e-05,0.00206530809033478,"AT4G06598",NA,NA
"AT5G17580",11.9729678168605,-1.94402305891738,0.610460007130527,8.50203011301704e-05,0.00210950962543805,"AT5G17580",NA,NA
"AT5G41130",54.1879841565631,-1.08994282486275,0.329621708562457,8.54987272567911e-05,0.00211637109287589,"AT5G41130","ELT5",NA
"AT2G22330",1611.82104138477,-1.10117757506262,0.336365830168865,8.87282545965367e-05,0.00217410431801539,"AT2G22330","CYP79B3","Encodes a cytochrome P450. Involved in tryptophan metabolism. Converts Trp to indole-3-acetaldoxime (IAOx), a precursor to IAA and indole glucosinolates."
"AT1G19397",14.5786045135317,-1.93066171955192,0.617891729028467,9.00694465988475e-05,0.00219580932254818,"AT1G19397",NA,NA
"AT5G02400",76.3189403624447,-1.14581374820651,0.35165827150021,9.11388723409831e-05,0.00221415712340794,"AT5G02400","PLL2","Encodes a protein with similarity to the POL locus which is a novel protein phosphatase 2C. Ubiquitously expressed. No phenotype observed in homozygous null mutant background."
"AT1G36060",294.733166275588,-1.30294306731378,0.408221031338088,9.32879546153701e-05,0.00224813247869638,"AT1G36060","ERF55","encodes a member of the DREB subfamily A-6 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 8 members in this subfamily including RAP2.4."
"AT4G35380",148.765551922465,-1.16551936822496,0.359566824633806,9.32712897167366e-05,0.00224813247869638,"AT4G35380","BIG4",NA
"AT5G43580",134.240526363342,-1.43788177378729,0.455350268750878,9.3134430300211e-05,0.00224813247869638,"AT5G43580","UPI","Predicted to encode a PR (pathogenesis-related) peptide that belongs to the PR-6 proteinase inhibitor family.  Six putative PR-6-type protein encoding genes are found in Arabidopsis: At2g38900, At2g38870, At5g43570, At5g43580, At3g50020 and At3g46860."
"AT3G01090",249.754101484138,-1.0303797462917,0.313054530164857,9.39051477886136e-05,0.00226040795469124,"AT3G01090","AKIN10","encodes a SNF1-related protein kinase that physically interacts with SCF subunit SKP1/ASK1 and 20S proteosome subunit PAD1. It can also interact with PRL1 DWD-containing protein. Based on in vitro degradation assays and cul4cs and prl1 mutants, there is evidence that AKIN10 is degraded in a proteasome-dependent manner, and that this depends on a CUL4-PRL1 E3 ligase"
"AT1G13260",887.44305677419,-1.07375311328996,0.329183034228474,9.5980955912904e-05,0.00229981339619422,"AT1G13260","AtRAV1","Encodes an AP2/B3 domain transcription factor which is upregulated in response to low temperature. It contains a B3 DNA binding domain. It has circadian regulation and may function as a negative growth regulator."
"AT2G31650",51.9237296552358,-1.24533185985516,0.388396341554062,9.99150480929864e-05,0.00235903029089815,"AT2G31650","ATX1","Encodes a homolog of trithorax, a histone-lysine N-methyltransferase. Involved in trimethylating histone H3-lysine 4. Involved in the formation, placement, and identity of flower organs. Role in regulation of homeotic genes. Functions as a receptor of  phosphatidylinositol 5-phosphate. Localizes to cytoplasm, plasma membrane and nuclei, shifting to nuclei in the presence of PI5P."
"AT5G12170",91.8793469838375,-1.07725138298615,0.331497533160216,0.000102550199862365,0.00239695372387331,"AT5G12170","CLT3","Encodes one of the CRT-Like transporters (CLT1/AT5G19380, CLT2/AT4G24460, CLT3/AT5G12170). Required for glutathione homeostasis and stress responses.  Mutants lacking these transporters are heavy metal-sensitive, glutathione(GSH)-deficient, and hypersensitive to Phytophthora infection."
"AT3G47680",101.533079759447,-1.18295928300764,0.368885853428731,0.000103687806281776,0.00241815188710091,"AT3G47680",NA,NA
"AT2G20670",194.931501218174,-1.04111708209892,0.320503632939102,0.000105166968246491,0.00243101505651149,"AT2G20670",NA,NA
"AT5G35210",432.315986531019,-1.0540620182755,0.325289826587207,0.000106981865128733,0.0024594098511941,"AT5G35210","DDP1",NA
"AT3G59330",36.3780851431461,-1.35733987700371,0.431113970726573,0.00010874006351093,0.00249163297439362,"AT3G59330",NA,NA
"AT4G34140",64.8277932599285,-1.16223843053864,0.363419278375393,0.000110355192020151,0.00252037794759748,"AT4G34140",NA,NA
"AT3G29390",145.08190240965,-1.3024340555664,0.414885695290888,0.000113145820286061,0.00257011404996485,"AT3G29390","AtKH16","Nuclear localized K-homology containing protein that interacts with AS1."
"AT4G21326",54.2014791415093,-1.37691098731319,0.440953140022848,0.000115361717547419,0.00260632949364136,"AT4G21326","ATSBT3.12",NA
"AT2G39400",63.3065587465432,-1.26666341956457,0.403778194090425,0.00011915737232042,0.00266338322821955,"AT2G39400","MAGL6",NA
"AT2G42330",86.1910369010677,-1.17531833960207,0.371361218238904,0.000120588703959032,0.00269250560937705,"AT2G42330",NA,NA
"AT3G62950",19.0517759433591,-1.55826488185801,0.503223551629032,0.000120828735117361,0.00269499495794745,"AT3G62950","GRXC11",NA
"AT2G05160",24.2103854730677,-1.4858763486956,0.481860247505281,0.000122831958285966,0.00272806656506733,"AT2G05160","AtC3H18",NA
"AT1G49980",67.7403631937756,-1.14724407786888,0.363320072773256,0.000126600322077091,0.00279106451384677,"AT1G49980",NA,NA
"AT5G58980",107.901470542943,-1.04527656358047,0.326910553804176,0.000127478101996063,0.00280157849732646,"AT5G58980","AtNCER3",NA
"AT5G16810",52.1817802742573,-1.18133581855621,0.37683762784374,0.000130158853203971,0.00285450890823688,"AT5G16810",NA,NA
"AT3G13225",125.508415927394,-1.24625235196973,0.401483753972337,0.000133687850589455,0.00291059135561633,"AT3G13225","FNBP4",NA
"AT3G63340",196.940085916334,-1.05571112847384,0.333600866432842,0.000138794688482873,0.00299996849353807,"AT3G63340",NA,NA
"AT1G72060",42.3786951338763,-1.42736518585937,0.467905457825896,0.000140615187470179,0.00302373130307669,"AT1G72060",NA,NA
"AT1G26580",347.489379793866,-1.03860088117828,0.328597700744238,0.000142879671183004,0.00306613632141543,"AT1G26580",NA,NA
"AT4G19760",6.18465132656092,-3.299844731558,1.02751383360509,0.000143256463563308,0.00306794179271535,"AT4G19760",NA,NA
"AT1G14970",35.9892795148524,-1.25965806170307,0.4079952101393,0.000144978234055166,0.00309532958778065,"AT1G14970",NA,NA
"AT1G62130",38.4945464668401,-1.19941366416206,0.385290953457098,0.000145569521972486,0.00310479206274174,"AT1G62130",NA,NA
"AT1G54740",24.3449121453383,-1.24724597194507,0.402127879831628,0.000146744375798667,0.00312032716328078,"AT1G54740",NA,NA
"AT4G12680",30.6941759993711,-1.33275064786308,0.435438467687493,0.000150466979472263,0.00317912595847772,"AT4G12680",NA,NA
"AT4G28710",238.933457532354,-1.04723860038578,0.333492449297122,0.000151395281513156,0.00319331335231874,"AT4G28710","ATXIH","member of Myosin-like proteins"
"AT4G21400",73.9467899853659,-1.46148930297528,0.486549615982361,0.000153468982368381,0.00322140944120186,"AT4G21400","CRK28","Encodes a cysteine-rich receptor-like protein kinase."
"AT1G50030",384.562810268207,-1.0639698823601,0.340510650420279,0.000154568055501781,0.00324038634879609,"AT1G50030","TOR","Related to TOR proteins from yeast and mammals, regulators of cell growth in response to nutrient availability. TOR proteins belong to the family of phosphatidylinositol 3-kinase and are targets of the antiproliferative drug rapamycin. AtTOR binds the yeast FKBP12 protein in the presence of Rapamycin, is involved in embryogenesis and is expressed in embryos, endosperm and meristems."
"AT2G13970",88.7211952873548,-1.25334530705031,0.409824508005082,0.000155952252143808,0.00326316858128451,"AT2G13970",NA,NA
"AT5G48110",127.68130882558,-1.24631676804968,0.408702200604321,0.00015744814062721,0.003287906092022,"AT5G48110","TPS20",NA
"AT1G70620",465.602336736856,-1.19018833433416,0.391020739417171,0.000166952166299838,0.00343842742499253,"AT1G70620",NA,NA
"AT1G20840",500.579746040321,-1.3035051208646,0.433524551619422,0.000168540657671076,0.00346433669483508,"AT1G20840","AtTMT1","The protein encoded by this gene is found in the tonoplast (vacuole membrane) of Arabidopsis cells. The gene is expressed at highest levels in juvenile (sink) and adult (source) leaves, followed by flower tissues."
"AT1G58060",125.54919805823,-1.07845557560984,0.348478015097213,0.000169099400494976,0.00346901959958677,"AT1G58060",NA,NA
"AT1G12790",19.6826403424713,-1.4686746174078,0.489112735585009,0.000172647956513458,0.00352457356987456,"AT1G12790",NA,NA
"AT5G02880",306.322349267381,-1.08060501295262,0.351595499944057,0.000178042529076723,0.00360369213599496,"AT5G02880","UPL4","encodes a ubiquitin-protein ligase containing a HECT domain. There are six other HECT-domain UPLs in Arabidopsis."
"AT3G42052",53.8754774585555,-1.02041231657786,0.329450010343572,0.00018642698250502,0.00372960698015292,"AT3G42052",NA,NA
"AT1G44350",65.7577002563908,-1.68371057976311,0.585965248894182,0.000190246871494224,0.00378795432834559,"AT1G44350","ILL6","encodes a protein similar to IAA amino acid conjugate hydrolase."
"AT1G30420",134.37385749431,-1.33699978367857,0.45210862457371,0.000193596188903188,0.00384005458518849,"AT1G30420","ABCC11","member of MRP subfamily"
"AT5G08350",37.1021885521962,-1.650343250203,0.572518456698665,0.000194329344722879,0.00384731731960328,"AT5G08350",NA,NA
"AT1G63740",52.6600148887471,-1.20487006875693,0.404771006841309,0.000213800628276259,0.00418538186035485,"AT1G63740",NA,NA
"AT1G13040",10.7496434771239,-1.95772247922354,0.676949375143094,0.000215420201055143,0.00421315292474079,"AT1G13040",NA,NA
"AT3G09060",14.0351106261016,-1.53235403654082,0.528165424211586,0.000230443091265105,0.00443158689586262,"AT3G09060","EMS1",NA
"AT1G29740",37.7645390761553,-1.23741702168456,0.422370778790407,0.000233782574866392,0.00448443317900162,"AT1G29740","RKFL3",NA
"AT1G29357",97.4992828083463,-1.00842964912056,0.333362279100542,0.000234432651122909,0.00448459394474719,"AT1G29357",NA,NA
"AT3G43690",166.683103770392,-1.29793102156781,0.44759935406475,0.000238403435820524,0.0045184906989968,"AT3G43690",NA,NA
"AT5G40910",240.874138039383,-1.04208495650705,0.348716577053872,0.000247055121118087,0.00463850322026103,"AT5G40910",NA,NA
"AT3G18320",25.8156385718697,-1.41756531609493,0.493150481258307,0.000247966957990449,0.00465015674528421,"AT3G18320",NA,NA
"AT3G42640",57.6784998521931,-1.33725604388113,0.464481645928025,0.000251043825515168,0.00468689656789939,"AT3G42640","AHA8",NA
"AT1G78960",64.472461942668,-1.10823319329782,0.374534335360443,0.000252966501648187,0.0047143961542719,"AT1G78960","ATLUP2","Encodes a multifunctional 2-3-oxidosqualene (OS)-triterpene cyclase that can cyclize OS into lupeol, alpha- and beta-amyrin."
"AT4G25110",65.49857863566,-1.17168745651175,0.401101635615685,0.000254485402776847,0.0047342865613304,"AT4G25110","AtMC2",NA
"AT1G66050",117.134822156199,-1.10721851060557,0.375511003263811,0.000255011425148868,0.00473825580755371,"AT1G66050","ORTH5","Encodes a protein that is similar to VIM1 but is not involved in cytosine methylation. This protein has an N-terminal PHD domain and two RING domains surrounding an SRA domain. ORTH5/VIM2 has E3 ubiquitin ligase activity in vitro."
"AT2G32400",72.681573159306,-1.08147366604237,0.365563775123907,0.000256304556356653,0.00475126554250539,"AT2G32400","ATGLR3.7","Glr5"
"AT1G60930",23.6459970823672,-1.18478120546007,0.405721291828596,0.000273768314914628,0.00499549738076595,"AT1G60930","ATRECQ4B","AtRECQ4B mutant showed no sensitivity to DNA damaging agents.Involved in homologous recombination."
"AT2G34315",49.6248264927955,-1.79199512181099,0.657279258415535,0.000275082696444632,0.00501162609869239,"AT2G34315",NA,NA
"AT4G24026",110.796418116753,-1.09110639844635,0.372967850043863,0.000275130289020077,0.00501162609869239,"AT4G24026",NA,NA
"AT1G73320",31.7517075321214,-1.22456002467564,0.422666948122174,0.00027562017175724,0.00501250109415129,"AT1G73320",NA,NA
"AT2G26030",43.3004416597887,-1.26785861862432,0.441882123943001,0.000279629262727202,0.00505107349394386,"AT2G26030",NA,NA
"AT5G55970",68.5673714236614,-1.41160345794321,0.502499385007383,0.000279381938119407,0.00505107349394386,"AT5G55970","DDR1",NA
"AT1G11870",58.3160498052227,-1.07337517495665,0.366700860217985,0.000292810373462802,0.00522473386384775,"AT1G11870","ATSRS","Seryl-tRNA synthetase targeted to chloroplasts and mitochondria. Its inactivation causes developmental arrest of chloroplasts and mitochondria in Nicotiana benthamiana."
"AT5G43403",26.8273059749611,-1.32722103116412,0.467906436569079,0.000295630474757103,0.00526457421779891,"AT5G43403",NA,NA
"AT5G07100",91.9206738393361,-1.20331692235499,0.423003246754473,0.000308226663861332,0.00543505486502666,"AT5G07100","WRKY26","Encodes WRKY DNA-binding protein 26 (WRKY26)."
"AT3G59100",295.14668771068,-1.0628662945883,0.366524429640533,0.000310934480771212,0.0054552739111709,"AT3G59100","ATGSL11","encodes a protein similar to callose synthase"
"AT3G56450",27.2642347437506,-1.23250943070545,0.434050136276847,0.000319886346977717,0.00558244560046734,"AT3G56450","ALPHA-SNAP1","member of alpha-SNAP Gene Family"
"AT4G24040",32.8697622332333,-1.33815207001058,0.479872048126165,0.000322713898866519,0.00561495402791323,"AT4G24040","ATTRE1","Encodes a trehalase, member of Glycoside Hydrolase Family 37."
"AT1G74170",28.2368987925684,-1.28968427554204,0.457120857657153,0.00032593874052419,0.00564495423713321,"AT1G74170","AtRLP13",NA
"AT1G33055",179.225715318302,-1.21166161057932,0.430140437640944,0.000327693397240043,0.00566866317370853,"AT1G33055","HUP32",NA
"AT1G17230",46.821275989188,-1.05593187271165,0.366360081651154,0.000338499477915611,0.00580292727226386,"AT1G17230",NA,NA
"AT1G16850",111.462503030762,-1.10111206465501,0.386362690436305,0.000340005483125128,0.0058102243365697,"AT1G16850",NA,NA
"AT4G07868",12.1402830532139,-1.79912405920463,0.661844719002033,0.000340115212145499,0.0058102243365697,"AT4G07868",NA,NA
"AT4G15260",36.1658408955739,-1.46124991032093,0.533488710285201,0.000340587890376999,0.0058102243365697,"AT4G15260",NA,NA
"AT2G32150",1074.42924245856,-1.12977159591122,0.39867039879758,0.000342260129033222,0.00582926552827825,"AT2G32150","XMPP",NA
"AT1G43650",138.995080727884,-1.03055726880879,0.357771527861555,0.000345267400910398,0.00586143832185215,"AT1G43650","UMAMIT22",NA
"AT5G42400",78.8641110577006,-1.01190097746517,0.349072944179502,0.000346521540887912,0.00587321796787063,"AT5G42400","ATXR7","Encodes ATXR7 (ARABIDOPSIS TRITHORAX-RELATED7), required for histone H3-K4 methylation and for transcriptional activation of Flowering Locus C."
"AT3G61010",136.181196654624,-1.42935818088543,0.526750424651436,0.000359570675199681,0.0060021964778953,"AT3G61010",NA,NA
"AT5G67550",15.9832452663244,-1.38045796495126,0.498658461243224,0.000367219319878244,0.00610072920805646,"AT5G67550",NA,NA
"AT4G03460",15.076420495062,-1.49755000231569,0.549512134913103,0.00037916210381038,0.00625945879408537,"AT4G03460",NA,NA
"AT4G29310",96.94915296711,-1.0559548253087,0.371950043513734,0.000384818419591853,0.00632296472191441,"AT4G29310",NA,NA
"AT4G12020",150.798035538821,-1.15464509848435,0.414457918843463,0.00038809567294087,0.00635688584287365,"AT4G12020","ATWRKY19","Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301."
"AT3G21250",145.403592984184,-1.00854132821189,0.354420497916388,0.000401898980480766,0.0065319488564029,"AT3G21250","ABCC8","member of MRP subfamily"
"AT5G10530",31.8722813340682,-1.47293688703867,0.552107573511291,0.000408832035947228,0.00659535897382103,"AT5G10530","LecRK-IX.1",NA
"AT4G38230",79.6617483119714,-1.0149744886577,0.360544314612701,0.000437918977922284,0.00696396550928642,"AT4G38230","ATCPK26","member of Calcium Dependent Protein Kinase"
"AT2G17525",26.5538647541235,-1.42443175278355,0.533768979621925,0.000441454752256982,0.00700116515568826,"AT2G17525",NA,NA
"AT1G53780",221.494883524641,-1.1994873447874,0.441444318050524,0.000443011137929309,0.00701523528536699,"AT1G53780",NA,NA
"AT1G08910",175.756854599248,-1.03059920214046,0.369147467226545,0.000452148816645829,0.0071062609368789,"AT1G08910","PIAL1",NA
"AT2G35740",23.3022954701466,-1.39412137857534,0.521621628933229,0.000459953494056386,0.00718048023558167,"AT2G35740","ATINT3",NA
"AT1G36180",41.7636859658225,-1.20000650459273,0.441907632658779,0.000464804312669537,0.00723466014805457,"AT1G36180","ACC2","acetyl-CoA carboxylase 2 (ACC2)"
"AT1G70700",108.663265792091,-2.34400448314996,0.968901945957699,0.000465891646916079,0.00724620494750928,"AT1G70700","JAZ9","JAZ9 is a protein presumed to be involved in jasmonate signaling. JAZ9 transcript levels rise in response to a jasmonate stimulus. JAZ9 can interact with the COI1 F-box subunit of an SCF E3 ubiquitin ligase in a yeast-two-hybrid assay only in the presence of jasmonate-isoleucine (JA-ILE) or coronatine. The Jas domain appears to be important for JAZ9-COI1 interactions in the presence of coronatine. Two positive residues (R205 and R206) in the Jas domain shown to be important for coronatine -dependent COI1 binding are not required for binding AtMYC2."
"AT5G58140",47.7885088160466,-1.47899197820374,0.569967198282599,0.000483139388025756,0.00741544685896633,"AT5G58140","AtPHOT2","Membrane-bound protein serine/threonine kinase that functions as blue light photoreceptor in redundancy with PHO1. Involved in stomatal opening, chloroplast movement and phototropism. Mediates blue light-induced growth enhancements. PHOT1 and PHOT2 mediate blue light-dependent activation of the plasma membrane H+-ATPase in guard cell protoplasts. PHOT2 possesses two LOV (LOV1 and LOV2, for light-oxygen-voltage-sensing) domains involved in FMN-binding and a C-terminus forming a serine/threonine kinase domain. LOV2 acts as an inhibitor of phototropin kinase in the dark, and light cancels the inhibition through cysteine-FMN adduct formation. LOV1 in contrast acts as an attenuator of photoactivation.  Localized to the Golgi apparatus under the induction of blue light."
"AT1G04390",47.5527837278011,-1.15410939649068,0.423981851767394,0.000484011061008496,0.00742339129853996,"AT1G04390",NA,NA
"AT3G28430",82.7448471846104,-1.20533559279355,0.44993860769559,0.000499303097407213,0.00759128987689604,"AT3G28430","GFS9",NA
"AT4G25290",14.0917552308415,-1.53103985466933,0.583241744093915,0.000505918127932298,0.0076530154907854,"AT4G25290",NA,NA
"AT5G38200",74.2887487075171,-1.07603627400829,0.395927063546589,0.000523453897717008,0.00785593014998911,"AT5G38200",NA,NA
"AT1G60110",31.723138865921,-1.07240713341214,0.392920413048306,0.000537262975772321,0.00798947037289493,"AT1G60110",NA,NA
"AT5G06570",392.418853923834,-1.11133786664854,0.412898430289077,0.000544849013649335,0.00807300665736535,"AT5G06570",NA,NA
"AT5G49390",7.59015685951279,-2.16216469989548,0.844754534149742,0.000557783687290512,0.00821242471048657,"AT5G49390",NA,NA
"AT4G29990",27.4758537210343,-1.17502572699759,0.4434849430462,0.000581826493228721,0.00845948284121593,"AT4G29990",NA,NA
"AT3G20470",415.890557819084,-1.00630971996253,0.3718485096128,0.000591846993676438,0.0085587661771931,"AT3G20470","ATGRP-5","encodes a glycine-rich protein that is expressed more abundantly in immature seed pods than in stems and leaves. Expression is not detected in roots or flowers."
"AT3G57170",107.27671519795,-1.1132300992367,0.419935888809243,0.000598333375388246,0.0086158362282898,"AT3G57170",NA,NA
"AT3G24715",23.6550896873849,-1.13291549329698,0.424871325875623,0.000600825181732899,0.00863984962977501,"AT3G24715","HCR1",NA
"AT5G41080",400.217167940828,-1.88190229300669,0.787595278099442,0.000603043058004441,0.00866038222855845,"AT5G41080","AtGDPD2",NA
"AT3G62700",450.321957419443,-1.06873511029834,0.402643898696396,0.00062011988651258,0.00882649934869162,"AT3G62700","ABCC14","member of MRP subfamily"
"AT4G40065",21.8451173017229,-1.13721715821677,0.431372815643722,0.000635948638128091,0.00898470292924094,"AT4G40065",NA,NA
"AT4G13310",334.389454399792,-1.23253911610697,0.483443548158495,0.000661716412363435,0.00920606921142123,"AT4G13310","CYP71A20","putative cytochrome P450"
"AT3G14020",27.2645895520376,-1.06177410170354,0.399646093012055,0.000670138306118639,0.00925567834392845,"AT3G14020","NF-YA6",NA
"AT5G03830",19.5755715856211,-1.38225252229696,0.545713693967557,0.000669430947062285,0.00925567834392845,"AT5G03830",NA,NA
